sample_id,local_sample_id,batch_start,batch_end,batch_name,sample_id_mode,sample_id_warning,file,file_path,relative_path,parent_dir,suffix,sample_slot,well_start,well_end,sample_layout
1738,69,1601,5444,结果3857-5444,two_per_file,,检测结果 (69).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (69).csv,结果汇总\结果3857-5444\10-99\检测结果 (69).csv,10-99,.csv,2,16,30,two_per_file_15x2
1739,70,1601,5444,结果3857-5444,two_per_file,,检测结果 (70).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (70).csv,结果汇总\结果3857-5444\10-99\检测结果 (70).csv,10-99,.csv,1,1,15,two_per_file_15x2
1740,70,1601,5444,结果3857-5444,two_per_file,,检测结果 (70).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (70).csv,结果汇总\结果3857-5444\10-99\检测结果 (70).csv,10-99,.csv,2,16,30,two_per_file_15x2
1741,71,1601,5444,结果3857-5444,two_per_file,,检测结果 (71).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (71).csv,结果汇总\结果3857-5444\10-99\检测结果 (71).csv,10-99,.csv,1,1,15,two_per_file_15x2
1742,71,1601,5444,结果3857-5444,two_per_file,,检测结果 (71).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (71).csv,结果汇总\结果3857-5444\10-99\检测结果 (71).csv,10-99,.csv,2,16,30,two_per_file_15x2
1743,72,1601,5444,结果3857-5444,two_per_file,,检测结果 (72).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (72).csv,结果汇总\结果3857-5444\10-99\检测结果 (72).csv,10-99,.csv,1,1,15,two_per_file_15x2
1744,72,1601,5444,结果3857-5444,two_per_file,,检测结果 (72).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (72).csv,结果汇总\结果3857-5444\10-99\检测结果 (72).csv,10-99,.csv,2,16,30,two_per_file_15x2
1745,73,1601,5444,结果3857-5444,two_per_file,,检测结果 (73).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (73).csv,结果汇总\结果3857-5444\10-99\检测结果 (73).csv,10-99,.csv,1,1,15,two_per_file_15x2
1746,73,1601,5444,结果3857-5444,two_per_file,,检测结果 (73).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (73).csv,结果汇总\结果3857-5444\10-99\检测结果 (73).csv,10-99,.csv,2,16,30,two_per_file_15x2
1747,74,1601,5444,结果3857-5444,two_per_file,,检测结果 (74).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (74).csv,结果汇总\结果3857-5444\10-99\检测结果 (74).csv,10-99,.csv,1,1,15,two_per_file_15x2
1748,74,1601,5444,结果3857-5444,two_per_file,,检测结果 (74).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (74).csv,结果汇总\结果3857-5444\10-99\检测结果 (74).csv,10-99,.csv,2,16,30,two_per_file_15x2
1749,75,1601,5444,结果3857-5444,two_per_file,,检测结果 (75).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (75).csv,结果汇总\结果3857-5444\10-99\检测结果 (75).csv,10-99,.csv,1,1,15,two_per_file_15x2
1750,75,1601,5444,结果3857-5444,two_per_file,,检测结果 (75).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (75).csv,结果汇总\结果3857-5444\10-99\检测结果 (75).csv,10-99,.csv,2,16,30,two_per_file_15x2
1751,76,1601,5444,结果3857-5444,two_per_file,,检测结果 (76).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (76).csv,结果汇总\结果3857-5444\10-99\检测结果 (76).csv,10-99,.csv,1,1,15,two_per_file_15x2
1752,76,1601,5444,结果3857-5444,two_per_file,,检测结果 (76).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (76).csv,结果汇总\结果3857-5444\10-99\检测结果 (76).csv,10-99,.csv,2,16,30,two_per_file_15x2
1753,77,1601,5444,结果3857-5444,two_per_file,,检测结果 (77).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (77).csv,结果汇总\结果3857-5444\10-99\检测结果 (77).csv,10-99,.csv,1,1,15,two_per_file_15x2
1754,77,1601,5444,结果3857-5444,two_per_file,,检测结果 (77).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (77).csv,结果汇总\结果3857-5444\10-99\检测结果 (77).csv,10-99,.csv,2,16,30,two_per_file_15x2
1755,78,1601,5444,结果3857-5444,two_per_file,,检测结果 (78).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (78).csv,结果汇总\结果3857-5444\10-99\检测结果 (78).csv,10-99,.csv,1,1,15,two_per_file_15x2
1756,78,1601,5444,结果3857-5444,two_per_file,,检测结果 (78).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (78).csv,结果汇总\结果3857-5444\10-99\检测结果 (78).csv,10-99,.csv,2,16,30,two_per_file_15x2
1757,79,1601,5444,结果3857-5444,two_per_file,,检测结果 (79).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (79).csv,结果汇总\结果3857-5444\10-99\检测结果 (79).csv,10-99,.csv,1,1,15,two_per_file_15x2
1758,79,1601,5444,结果3857-5444,two_per_file,,检测结果 (79).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (79).csv,结果汇总\结果3857-5444\10-99\检测结果 (79).csv,10-99,.csv,2,16,30,two_per_file_15x2
1759,80,1601,5444,结果3857-5444,two_per_file,,检测结果 (80).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (80).csv,结果汇总\结果3857-5444\10-99\检测结果 (80).csv,10-99,.csv,1,1,15,two_per_file_15x2
1760,80,1601,5444,结果3857-5444,two_per_file,,检测结果 (80).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (80).csv,结果汇总\结果3857-5444\10-99\检测结果 (80).csv,10-99,.csv,2,16,30,two_per_file_15x2
1761,81,1601,5444,结果3857-5444,two_per_file,,检测结果 (81).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (81).csv,结果汇总\结果3857-5444\10-99\检测结果 (81).csv,10-99,.csv,1,1,15,two_per_file_15x2
1762,81,1601,5444,结果3857-5444,two_per_file,,检测结果 (81).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (81).csv,结果汇总\结果3857-5444\10-99\检测结果 (81).csv,10-99,.csv,2,16,30,two_per_file_15x2
1763,82,1601,5444,结果3857-5444,two_per_file,,检测结果 (82).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (82).csv,结果汇总\结果3857-5444\10-99\检测结果 (82).csv,10-99,.csv,1,1,15,two_per_file_15x2
1764,82,1601,5444,结果3857-5444,two_per_file,,检测结果 (82).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (82).csv,结果汇总\结果3857-5444\10-99\检测结果 (82).csv,10-99,.csv,2,16,30,two_per_file_15x2
1765,83,1601,5444,结果3857-5444,two_per_file,,检测结果 (83).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (83).csv,结果汇总\结果3857-5444\10-99\检测结果 (83).csv,10-99,.csv,1,1,15,two_per_file_15x2
1766,83,1601,5444,结果3857-5444,two_per_file,,检测结果 (83).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (83).csv,结果汇总\结果3857-5444\10-99\检测结果 (83).csv,10-99,.csv,2,16,30,two_per_file_15x2
1767,84,1601,5444,结果3857-5444,two_per_file,,检测结果 (84).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (84).csv,结果汇总\结果3857-5444\10-99\检测结果 (84).csv,10-99,.csv,1,1,15,two_per_file_15x2
1768,84,1601,5444,结果3857-5444,two_per_file,,检测结果 (84).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (84).csv,结果汇总\结果3857-5444\10-99\检测结果 (84).csv,10-99,.csv,2,16,30,two_per_file_15x2
1769,85,1601,5444,结果3857-5444,two_per_file,,检测结果 (85).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (85).csv,结果汇总\结果3857-5444\10-99\检测结果 (85).csv,10-99,.csv,1,1,15,two_per_file_15x2
1770,85,1601,5444,结果3857-5444,two_per_file,,检测结果 (85).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (85).csv,结果汇总\结果3857-5444\10-99\检测结果 (85).csv,10-99,.csv,2,16,30,two_per_file_15x2
1771,86,1601,5444,结果3857-5444,two_per_file,,检测结果 (86).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (86).csv,结果汇总\结果3857-5444\10-99\检测结果 (86).csv,10-99,.csv,1,1,15,two_per_file_15x2
1772,86,1601,5444,结果3857-5444,two_per_file,,检测结果 (86).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (86).csv,结果汇总\结果3857-5444\10-99\检测结果 (86).csv,10-99,.csv,2,16,30,two_per_file_15x2
1773,87,1601,5444,结果3857-5444,two_per_file,,检测结果 (87).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (87).csv,结果汇总\结果3857-5444\10-99\检测结果 (87).csv,10-99,.csv,1,1,15,two_per_file_15x2
1774,87,1601,5444,结果3857-5444,two_per_file,,检测结果 (87).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (87).csv,结果汇总\结果3857-5444\10-99\检测结果 (87).csv,10-99,.csv,2,16,30,two_per_file_15x2
1775,88,1601,5444,结果3857-5444,two_per_file,,检测结果 (88).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (88).csv,结果汇总\结果3857-5444\10-99\检测结果 (88).csv,10-99,.csv,1,1,15,two_per_file_15x2
1776,88,1601,5444,结果3857-5444,two_per_file,,检测结果 (88).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (88).csv,结果汇总\结果3857-5444\10-99\检测结果 (88).csv,10-99,.csv,2,16,30,two_per_file_15x2
1777,89,1601,5444,结果3857-5444,two_per_file,,检测结果 (89).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (89).csv,结果汇总\结果3857-5444\10-99\检测结果 (89).csv,10-99,.csv,1,1,15,two_per_file_15x2
1778,89,1601,5444,结果3857-5444,two_per_file,,检测结果 (89).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (89).csv,结果汇总\结果3857-5444\10-99\检测结果 (89).csv,10-99,.csv,2,16,30,two_per_file_15x2
1779,90,1601,5444,结果3857-5444,two_per_file,,检测结果 (90).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (90).csv,结果汇总\结果3857-5444\10-99\检测结果 (90).csv,10-99,.csv,1,1,15,two_per_file_15x2
1780,90,1601,5444,结果3857-5444,two_per_file,,检测结果 (90).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (90).csv,结果汇总\结果3857-5444\10-99\检测结果 (90).csv,10-99,.csv,2,16,30,two_per_file_15x2
1781,91,1601,5444,结果3857-5444,two_per_file,,检测结果 (91).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (91).csv,结果汇总\结果3857-5444\10-99\检测结果 (91).csv,10-99,.csv,1,1,15,two_per_file_15x2
1782,91,1601,5444,结果3857-5444,two_per_file,,检测结果 (91).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (91).csv,结果汇总\结果3857-5444\10-99\检测结果 (91).csv,10-99,.csv,2,16,30,two_per_file_15x2
1783,92,1601,5444,结果3857-5444,two_per_file,,检测结果 (92).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (92).csv,结果汇总\结果3857-5444\10-99\检测结果 (92).csv,10-99,.csv,1,1,15,two_per_file_15x2
1784,92,1601,5444,结果3857-5444,two_per_file,,检测结果 (92).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (92).csv,结果汇总\结果3857-5444\10-99\检测结果 (92).csv,10-99,.csv,2,16,30,two_per_file_15x2
1785,93,1601,5444,结果3857-5444,two_per_file,,检测结果 (93).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (93).csv,结果汇总\结果3857-5444\10-99\检测结果 (93).csv,10-99,.csv,1,1,15,two_per_file_15x2
1786,93,1601,5444,结果3857-5444,two_per_file,,检测结果 (93).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (93).csv,结果汇总\结果3857-5444\10-99\检测结果 (93).csv,10-99,.csv,2,16,30,two_per_file_15x2
1787,94,1601,5444,结果3857-5444,two_per_file,,检测结果 (94).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (94).csv,结果汇总\结果3857-5444\10-99\检测结果 (94).csv,10-99,.csv,1,1,15,two_per_file_15x2
1788,94,1601,5444,结果3857-5444,two_per_file,,检测结果 (94).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (94).csv,结果汇总\结果3857-5444\10-99\检测结果 (94).csv,10-99,.csv,2,16,30,two_per_file_15x2
1789,95,1601,5444,结果3857-5444,two_per_file,,检测结果 (95).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (95).csv,结果汇总\结果3857-5444\10-99\检测结果 (95).csv,10-99,.csv,1,1,15,two_per_file_15x2
1790,95,1601,5444,结果3857-5444,two_per_file,,检测结果 (95).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (95).csv,结果汇总\结果3857-5444\10-99\检测结果 (95).csv,10-99,.csv,2,16,30,two_per_file_15x2
1791,96,1601,5444,结果3857-5444,two_per_file,,检测结果 (96).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (96).csv,结果汇总\结果3857-5444\10-99\检测结果 (96).csv,10-99,.csv,1,1,15,two_per_file_15x2
1792,96,1601,5444,结果3857-5444,two_per_file,,检测结果 (96).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (96).csv,结果汇总\结果3857-5444\10-99\检测结果 (96).csv,10-99,.csv,2,16,30,two_per_file_15x2
1793,97,1601,5444,结果3857-5444,two_per_file,,检测结果 (97).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (97).csv,结果汇总\结果3857-5444\10-99\检测结果 (97).csv,10-99,.csv,1,1,15,two_per_file_15x2
1794,97,1601,5444,结果3857-5444,two_per_file,,检测结果 (97).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (97).csv,结果汇总\结果3857-5444\10-99\检测结果 (97).csv,10-99,.csv,2,16,30,two_per_file_15x2
1795,98,1601,5444,结果3857-5444,two_per_file,,检测结果 (98).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (98).csv,结果汇总\结果3857-5444\10-99\检测结果 (98).csv,10-99,.csv,1,1,15,two_per_file_15x2
1796,98,1601,5444,结果3857-5444,two_per_file,,检测结果 (98).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (98).csv,结果汇总\结果3857-5444\10-99\检测结果 (98).csv,10-99,.csv,2,16,30,two_per_file_15x2
1797,99,1601,5444,结果3857-5444,two_per_file,,检测结果 (99).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (99).csv,结果汇总\结果3857-5444\10-99\检测结果 (99).csv,10-99,.csv,1,1,15,two_per_file_15x2
1798,99,1601,5444,结果3857-5444,two_per_file,,检测结果 (99).csv,..\medicaldata\结果汇总\结果3857-5444\10-99\检测结果 (99).csv,结果汇总\结果3857-5444\10-99\检测结果 (99).csv,10-99,.csv,2,16,30,two_per_file_15x2
1799,100,1601,5444,结果3857-5444,two_per_file,,检测结果 (100).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (100).csv,结果汇总\结果3857-5444\100-999\检测结果 (100).csv,100-999,.csv,1,1,15,two_per_file_15x2
1800,100,1601,5444,结果3857-5444,two_per_file,,检测结果 (100).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (100).csv,结果汇总\结果3857-5444\100-999\检测结果 (100).csv,100-999,.csv,2,16,30,two_per_file_15x2
1801,101,1601,5444,结果3857-5444,two_per_file,,检测结果 (101).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (101).csv,结果汇总\结果3857-5444\100-999\检测结果 (101).csv,100-999,.csv,1,1,15,two_per_file_15x2
1802,101,1601,5444,结果3857-5444,two_per_file,,检测结果 (101).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (101).csv,结果汇总\结果3857-5444\100-999\检测结果 (101).csv,100-999,.csv,2,16,30,two_per_file_15x2
1803,102,1601,5444,结果3857-5444,two_per_file,,检测结果 (102).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (102).csv,结果汇总\结果3857-5444\100-999\检测结果 (102).csv,100-999,.csv,1,1,15,two_per_file_15x2
1804,102,1601,5444,结果3857-5444,two_per_file,,检测结果 (102).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (102).csv,结果汇总\结果3857-5444\100-999\检测结果 (102).csv,100-999,.csv,2,16,30,two_per_file_15x2
1805,103,1601,5444,结果3857-5444,two_per_file,,检测结果 (103).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (103).csv,结果汇总\结果3857-5444\100-999\检测结果 (103).csv,100-999,.csv,1,1,15,two_per_file_15x2
1806,103,1601,5444,结果3857-5444,two_per_file,,检测结果 (103).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (103).csv,结果汇总\结果3857-5444\100-999\检测结果 (103).csv,100-999,.csv,2,16,30,two_per_file_15x2
1807,104,1601,5444,结果3857-5444,two_per_file,,检测结果 (104).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (104).csv,结果汇总\结果3857-5444\100-999\检测结果 (104).csv,100-999,.csv,1,1,15,two_per_file_15x2
1808,104,1601,5444,结果3857-5444,two_per_file,,检测结果 (104).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (104).csv,结果汇总\结果3857-5444\100-999\检测结果 (104).csv,100-999,.csv,2,16,30,two_per_file_15x2
1809,105,1601,5444,结果3857-5444,two_per_file,,检测结果 (105).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (105).csv,结果汇总\结果3857-5444\100-999\检测结果 (105).csv,100-999,.csv,1,1,15,two_per_file_15x2
1810,105,1601,5444,结果3857-5444,two_per_file,,检测结果 (105).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (105).csv,结果汇总\结果3857-5444\100-999\检测结果 (105).csv,100-999,.csv,2,16,30,two_per_file_15x2
1811,106,1601,5444,结果3857-5444,two_per_file,,检测结果 (106).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (106).csv,结果汇总\结果3857-5444\100-999\检测结果 (106).csv,100-999,.csv,1,1,15,two_per_file_15x2
1812,106,1601,5444,结果3857-5444,two_per_file,,检测结果 (106).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (106).csv,结果汇总\结果3857-5444\100-999\检测结果 (106).csv,100-999,.csv,2,16,30,two_per_file_15x2
1813,107,1601,5444,结果3857-5444,two_per_file,,检测结果 (107).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (107).csv,结果汇总\结果3857-5444\100-999\检测结果 (107).csv,100-999,.csv,1,1,15,two_per_file_15x2
1814,107,1601,5444,结果3857-5444,two_per_file,,检测结果 (107).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (107).csv,结果汇总\结果3857-5444\100-999\检测结果 (107).csv,100-999,.csv,2,16,30,two_per_file_15x2
1815,108,1601,5444,结果3857-5444,two_per_file,,检测结果 (108).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (108).csv,结果汇总\结果3857-5444\100-999\检测结果 (108).csv,100-999,.csv,1,1,15,two_per_file_15x2
1816,108,1601,5444,结果3857-5444,two_per_file,,检测结果 (108).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (108).csv,结果汇总\结果3857-5444\100-999\检测结果 (108).csv,100-999,.csv,2,16,30,two_per_file_15x2
1817,109,1601,5444,结果3857-5444,two_per_file,,检测结果 (109).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (109).csv,结果汇总\结果3857-5444\100-999\检测结果 (109).csv,100-999,.csv,1,1,15,two_per_file_15x2
1818,109,1601,5444,结果3857-5444,two_per_file,,检测结果 (109).csv,..\medicaldata\结果汇总\结果3857-5444\100-999\检测结果 (109).csv,结果汇总\结果3857-5444\100-999\检测结果 (109).csv,100-999,.csv,2,16,30,two_per_file_15x2
